COVID 19 Rules,Written Record,Recording,"Meeting
Record",Day,Month,Year,Date,"Press
Release",Topic/Subject,"Security Council
Outcome / Vote",Presidential Statement,Communique,Press Elements,Resolution,Unanimous,Failed,Vetoed,No Outcome,Closed Meeting,Presidency,Gender_Rep,P5 Presidency,Non-P5 Presidency,Region,PermRep_Name,Note
0,n/a,n/a,S/PV.3137,16,November,1992,11/16/1992,none issued,The situation in Bosnia and Herzegovina,"S/RES/787 (1992)
13-0-2",0,0,0,1,0,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3136,16,November,1992,11/16/1992,none issued,The situation in Bosnia and Herzegovina,--,0,0,0,0,0,0,0,1,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3138,19,November,1992,11/19/1992,none issued,The situation in Liberia,"S/RES/788 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3139,23,November,1992,11/23/1992,none issued,The situation between Iraq and Kuwait,"S/24839 (PRST)

S/24836 (PRST)",1,0,0,0,0,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3141,25,November,1992,11/25/1992,none issued,The situation in the Middle East,"S/RES/790 (1992)
15-0-0
S/24846 (PRST)",1,0,0,1,1,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3140,25,November,1992,11/25/1992,none issued,The situation in Cyprus,"S/RES/789 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3144,30,November,1992,11/30/1992,none issued,Items relating to the situation in Angola,"S/RES/793 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3143,30,November,1992,11/30/1992,none issued,The situation in Cambodia,"S/RES/792 (1992)
14-0-1",0,0,0,1,0,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3142,30,November,1992,11/30/1992,none issued,Central America: efforts towards peace,"S/RES/791 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,Hungary,male,no,yes,EEG,Andre Erdos,
0,n/a,n/a,S/PV.3145,3,December,1992,12/3/1992,none issued,The situation in Somalia,"S/RES/794 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3146,9,December,1992,12/9/1992,none issued,The situation in Bosnia and Herzegovina,S/24932 (PRST),1,0,0,0,0,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3147,11,December,1992,12/11/1992,none issued,Items relating to the situation in the former Yugoslavia,"S/RES/795 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3148,14,December,1992,12/14/1992,none issued,The situation in Cyprus,"S/RES/796 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3149,16,December,1992,12/16/1992,none issued,The situation in Mozambique,"S/RES/797 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3151,18,December,1992,12/18/1992,none issued,The situation in the occupied Arab territories,"S/RES/799 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3150,18,December,1992,12/18/1992,none issued,The situation in Bosnia and Herzegovina,"S/RES/798 (1992)
15-0-0",0,0,0,1,1,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3153,22,December,1992,12/22/1992,none issued,The situation in Cambodia,S/25003 (PRST),1,0,0,0,0,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3152,22,December,1992,12/22/1992,none issued,Items relating to the situation in Angola,S/25002 (PRST),1,0,0,0,0,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3154,30,December,1992,12/30/1992,none issued,"An agenda for peace: preventive diplomacy, peacemaking and peace-keeping",S/25036 (PRST),1,0,0,0,0,0,0,0,0,India,male,no,yes,APG,Chinmaya Rajaninath Gharekhan,
0,n/a,n/a,S/PV.3156,7,January,1993,1/7/1993,none issued,Admission of new Members,--,0,0,0,0,0,0,0,1,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3155,7,January,1993,1/7/1993,none issued,Admission of new Members,--,0,0,0,0,0,0,0,1,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3161,8,January,1993,1/8/1993,none issued,The situation between Iraq and Kuwait,S/25081 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3160,8,January,1993,1/8/1993,none issued,The situation in Bosnia and Herzegovina,S/25080 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3159,8,January,1993,1/8/1993,none issued,The situation in Bosnia and Herzegovina,S/25079 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3158,8,January,1993,1/8/1993,none issued,Admission of new Members,"S/RES/801 (1993)
without vote",0,0,0,1,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3158,8,January,1993,1/8/1993,none issued,Admission of new Members,S/25071 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3157,8,January,1993,1/8/1993,none issued,Admission of new Members,"S/RES/800 (1993)
without vote",0,0,0,1,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3157,8,January,1993,1/8/1993,none issued,Admission of new Members,S/25069 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3162,11,January,1993,1/11/1993,none issued,The situation between Iraq and Kuwait,S/25091 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3164,25,January,1993,1/25/1993,none issued,The situation in Bosnia and Herzegovina,S/25162 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3163,25,January,1993,1/25/1993,none issued,The situation prevailing in and adjacent to the United Nations Protected Areas in Croatia,"S/RES/802 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3165,27,January,1993,1/27/1993,none issued,The situation prevailing in and adjacent to the United Nations Protected Areas in Croatia,S/25178 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3167,28,January,1993,1/28/1993,none issued,The situation in the Middle East,"S/RES/803 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3167,28,January,1993,1/28/1993,none issued,The situation in the Middle East,S/25185 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3166,28,January,1993,1/28/1993,none issued,"An agenda for peace: preventive diplomacy, peacemaking and peace-keeping",S/25184 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3169,29,January,1993,1/29/1993,none issued,The situation in Georgia,S/25198 (PRST),1,0,0,0,0,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3168,29,January,1993,1/29/1993,none issued,The situation in Angola,"S/RES/804 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Japan,male,no,yes,APG,Yoshio Hatano,
0,n/a,n/a,S/PV.3170,4,February,1993,2/4/1993,none issued,Date of an election to fill a vacancy in the International Court of Justice (S/25224),"S/RES/805 (1993)
adopted unanimously",0,0,0,1,0,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3171,5,February,1993,2/5/1993,none issued,The situation between Iraq and Kuwait,"S/RES/806 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3172,9,February,1993,2/9/1993,none issued,Central America: efforts towards peace,S/25257 (PRST),1,0,0,0,0,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3173,17,February,1993,2/17/1993,none issued,The situation in Bosnia and Herzegovina,S/25302 (PRST),1,0,0,0,0,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3174,19,February,1993,2/19/1993,none issued,Further report of the Secretary-General pursuant to Security Council resolution 743 (1992) (S/25264 and Corr.1),"S/RES/807 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3175,22,February,1993,2/22/1993,none issued,Establishment of an international tribunal for the prosecution of persons responsible for serious violations of international humanitarian law committed in the territory of the former Yugoslavia,"S/RES/808 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3176,24,February,1993,2/24/1993,none issued,The situation in Bosnia and Herzegovina,--,0,0,0,0,0,0,0,1,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3177,25,February,1993,2/25/1993,none issued,The situation in Bosnia and Herzegovina,S/25334 (PRST),1,0,0,0,0,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3178,26,February,1993,2/26/1993,none issued,"An agenda for peace: preventive diplomacy, peacemaking and peace-keeping",S/25344 (PRST),1,0,0,0,0,0,0,0,0,Morocco,male,no,yes,AG,Ahmed Snoussi,
0,n/a,n/a,S/PV.3179,2,March,1993,3/2/1993,none issued,The situation concerning Western Sahara,"S/RES/809 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3180,3,March,1993,3/3/1993,none issued,The situation in Bosnia and Herzegovina,S/25361 (PRST),1,0,0,0,0,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3181,8,March,1993,3/8/1993,none issued,The situation in Cambodia,"S/RES/810 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3183,12,March,1993,3/12/1993,none issued,The situation concerning Rwanda,"S/RES/812 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3182,12,March,1993,3/12/1993,none issued,The situation in Angola,"S/RES/811 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3184,17,March,1993,3/17/1993,none issued,The situation in Bosnia and Herzegovina,S/25426 (PRST),1,0,0,0,0,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3185,18,March,1993,3/18/1993,none issued,Central America: efforts towards peace,S/25427 (PRST),1,0,0,0,0,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3186,25,March,1993,3/25/1993,none issued,The situation in Bosnia and Herzegovina,S/25471 (PRST),1,0,0,0,0,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3188,26,March,1993,3/26/1993,none issued,The situation in Somalia,"S/RES/814 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3187,26,March,1993,3/26/1993,none issued,The situation in Liberia,"S/RES/813 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3189,30,March,1993,3/30/1993,none issued,Report of the Secretary-General pursuant to Security Council resolution 807 (1993) (S/25470 and Add.1),"S/RES/815 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3191,31,March,1993,3/31/1993,none issued,The situation in Bosnia and Herzegovina,"S/RES/816 (1993)
14-0-1",0,0,0,1,0,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3190,31,March,1993,3/31/1993,none issued,"An agenda for peace: preventive diplomacy, peacemaking and peace-keeping",S/25493 (PRST),1,0,0,0,0,0,0,0,0,New Zealand,male,no,yes,WEOG,Terence Christopher O'Brien,
0,n/a,n/a,S/PV.3192,3,April,1993,4/3/1993,none issued,The situation in Bosnia and Herzegovina,S/25520 (PRST),1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3193,5,April,1993,4/5/1993,none issued,The situation in Cambodia,S/25530 (PRST),1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3195,6,April,1993,4/6/1993,none issued,Admission of new Members,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3194,6,April,1993,4/6/1993,none issued,The situation relating to Nagorny Karabakh,S/25539 (PRST),1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3196,7,April,1993,4/7/1993,none issued,Admission of new Members,"S/RES/817 (1993)
without vote",0,0,0,1,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3196,7,April,1993,4/7/1993,none issued,Admission of new Members,S/25545 (PRST),1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3197,12,April,1993,4/12/1993,none issued,The question of South Africa,S/25578 (PRST),1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3198,14,April,1993,4/14/1993,none issued,The situation in Mozambique,"S/RES/818 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3199,16,April,1993,4/16/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,"S/RES/819 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3200,17,April,1993,4/17/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,"S/RES/820 (1993)
13-0-2",0,0,0,1,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3201,19,April,1993,4/19/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3202,20,April,1993,4/20/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3203,21,April,1993,4/21/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3204,28,April,1993,4/28/1993,none issued,Participation of the Federal Republic of Yugoslavia (Serbia and Montenegro) in the work of the Economic and Social Council,"S/RES/821 (1993)
13-0-2",0,0,0,1,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3207,30,April,1993,4/30/1993,none issued,"An agenda for peace: preventive diplomacy, peacemaking and peace-keeping",S/25696 (PRST),1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3206,30,April,1993,4/30/1993,none issued,The situation in Angola,"S/RES/823 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Jamsheed Marker,
0,n/a,n/a,S/PV.3205,30,April,1993,4/30/1993,none issued,The situation relating to Nagorny Karabakh,"S/RES/822 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3208,6,May,1993,5/6/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,"S/RES/824 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3210,10,May,1993,5/10/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,S/25746 (PRST),1,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3209,10,May,1993,5/10/1993,none issued,Election of a member of the International Court of Justice,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3212,11,May,1993,5/11/1993,none issued,"Letter, 12 March 1993, from the Democratic People's Republic of Korea (S/25405)
Letter, 19 March 1993, from the Secretary-General (S/25445)
Note by the Secretary-General (S/25556)","S/RES/825 (1993)
13-0-2",0,0,0,1,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3211,11,May,1993,5/11/1993,none issued,The situation in Cyprus,"Draft Resolution S/25693
14-1-0",0,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3213,20,May,1993,5/20/1993,none issued,The situation in Cambodia,"S/RES/826 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3214,22,May,1993,5/22/1993,none issued,The situation in Cambodia,S/25822 (PRST),1,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3217,25,May,1993,5/25/1993,none issued,Establishment of an international tribunal for the prosecution of persons responsible for serious violations of international humanitarian law committed in the territory of the former Yugoslavia,"S/RES/827 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3216,25,May,1993,5/25/1993,none issued,Admission of new Members,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3215,25,May,1993,5/25/1993,none issued,Admission of new Members,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3221,26,May,1993,5/26/1993,none issued,Consideration of the draft report of the Security Council to the General Assembly,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3220,26,May,1993,5/26/1993,none issued,The situation in the Middle East,"S/RES/830 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3220,26,May,1993,5/26/1993,none issued,The situation in the Middle East,S/25849 (PRST),1,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3219,26,May,1993,5/26/1993,none issued,Admission of new Members,"S/RES/829 (1993)
without vote

S/25848 (PRST)",1,0,0,1,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3218,26,May,1993,5/26/1993,none issued,Admission of new Members,"S/RES/828 (1993)
without vote",0,0,0,1,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3218,26,May,1993,5/26/1993,none issued,Admission of new Members,S/25847 (PRST),1,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3224,27,May,1993,5/27/1993,none issued,The situation between Iraq and Kuwait,"S/RES/833 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3223,27,May,1993,5/27/1993,none issued,Central America: efforts towards peace,"S/RES/832 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3222,27,May,1993,5/27/1993,none issued,The situation in Cyprus,"S/RES/831 (1993)
14-0-1",0,0,0,1,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3225,28,May,1993,5/28/1993,none issued,"An agenda for peace: preventive diplomacy, peacemaking and peace-keeping",S/25859 (PRST),1,0,0,0,0,0,0,0,0,Russia,male,yes,no,EEG,Yuli Mikhailovich Vorontsov,
0,n/a,n/a,S/PV.3226,1,June,1993,6/1/1993,none issued,The situation in Angola,"S/RES/834 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3227,2,June,1993,6/2/1993,none issued,The situation in Cambodia,"S/RES/835 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3228,4,June,1993,6/4/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,"S/RES/836 (1993)
13-0-2",0,0,0,1,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3229,6,June,1993,6/6/1993,none issued,The situation in Somalia,"S/RES/837 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3232,8,June,1993,6/8/1993,none issued,The situation in Angola,S/25899 (PRST),1,0,0,0,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3231,8,June,1993,6/8/1993,none issued,The situation prevailing in and adjacent to the United Nations Protected Areas in Croatia,S/25897 (PRST),1,0,0,0,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3230,8,June,1993,6/8/1993,none issued,The situation in Cambodia,S/25896 (PRST),1,0,0,0,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3233,9,June,1993,6/9/1993,none issued,The situation in Liberia,S/25918 (PRST),1,0,0,0,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3234,10,June,1993,6/10/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,"S/RES/838 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3236,11,June,1993,6/11/1993,none issued,Central America: efforts towards peace,S/25929 (PRST),1,0,0,0,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3235,11,June,1993,6/11/1993,none issued,The situation in Cyprus,"S/RES/839 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3237,15,June,1993,6/15/1993,none issued,The situation in Cambodia,"S/RES/840 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3238,16,June,1993,6/16/1993,none issued,The question concerning Haiti,"S/RES/841 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3243,18,June,1993,6/18/1993,none issued,Follow-up to resolution 817 (1993),"S/RES/845 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3242,18,June,1993,6/18/1993,none issued,The situation between Iraq and Kuwait,S/25970 (PRST),1,0,0,0,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3241,18,June,1993,6/18/1993,none issued,The situation in the Republic of Bosnia and Herzegovina,"S/RES/844 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3240,18,June,1993,6/18/1993,none issued,Applications made under Article 50 of the Charter of the United Nations as a consequence of the implementation of measures imposed against the former Yugoslavia,"S/RES/843 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3239,18,June,1993,6/18/1993,none issued,The situation in the former Yugoslav Republic of Macedonia,"S/RES/842 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3244,22,June,1993,6/22/1993,none issued,The situation concerning Rwanda,"S/RES/846 (1993)
15-0-0",0,0,0,1,1,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3245,27,June,1993,6/27/1993,none issued,United States notification of 26 June 1993 measures against Iraq,--,0,0,0,0,0,0,0,1,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
0,n/a,n/a,S/PV.3246,28,June,1993,6/28/1993,none issued,The situation between Iraq and Kuwait,S/26006 (PRST),1,0,0,0,0,0,0,0,0,Spain,male,no,yes,WEOG,Juan Antonio Yáñez-Barnuevo,
